state,perturbation,delta_psi_mV,matrix_ca_au,mtROS_au,CypD_activity_au,ANT_function_au,ATPsynthase_pore_propensity_au,delta_psi_vulnerability,transient_pore_score,sustained_pore_prob,sustained_pore_open,mtDNA_release_au,viability_fraction,ATP_index
Cancer_Therapy_Naive,ANT_low,147.43405164210478,0.573087436747485,0.3837625325481692,0.6002652375668658,0.5034946728383644,0.7244682255430256,0.32237069082707465,0.8260620850612849,0.7881740595662374,1,1.8274279349842721,0.48431485642635097,0.6795378530036299
Cancer_Therapy_Naive,ANT_low,151.46992284288555,0.5823969744028582,0.41079516241306,0.38037068837914284,0.3741326831877003,0.45603179910815506,0.2647153879587778,0.5811942857641716,0.6677384794448582,0,0.6000560237708223,0.9011266538297104,0.8905246650115309
Cancer_Therapy_Naive,ANT_low,136.36896919418407,0.39895083570179685,0.19063095060550317,0.3472562557439768,0.4254967164998613,0.613503685710174,0.4804432972259418,0.3521440513943173,0.6182419636630869,0,0.49245931955637456,0.9350041247443542,0.8666247941711508
Cancer_Therapy_Naive,ANT_low,152.8722034517528,0.3866371876305436,0.5067148511910359,0.3513676713452657,0.5043546506622051,0.4258744632490517,0.24468280783210292,0.5158408484015954,0.6497480532887676,1,1.7047072470988758,0.4459251222881925,0.7202096372670684
Cancer_Therapy_Naive,ANT_low,130.20680205147303,0.47511704876238375,0.3429030028907519,0.5139399260761579,0.3076283965083607,0.6538265640912035,0.5684742564075281,0.4512595944346028,0.6787444942453809,1,1.6463801902142516,0.4806340491222083,0.7142733010541437
Cancer_Therapy_Naive,ANT_low,156.93697955013144,0.46957315516651543,0.42628504921500127,0.27131079014763587,0.3381583146281696,0.42998824081845866,0.18661457785526514,0.24424622467585205,0.5584798667053569,1,1.4276914682045754,0.5130454371054882,0.6894709474802247
Cancer_Therapy_Naive,ANT_low,157.24428176235412,0.40182485381222827,0.38192147637247503,0.3513639375208032,0.3716036663013478,0.3808280866382657,0.182224546252084,0.4215723535584819,0.46616755808872845,1,1.5152333464775687,0.49387855196992414,0.7098680440480145
Cancer_Therapy_Naive,ANT_low,163.5929142433651,0.3074976909971156,0.2969318864636767,0.550214055610038,0.4599598737979407,0.47914935690462496,0.0915297965233557,0.4457554023664889,0.5057649831659882,0,0.29657517329108324,0.9149994326936091,0.9146040972887072
Cancer_Therapy_Naive,ANT_low,139.8003128123231,0.44751310716747994,0.3143593492291664,0.4419587569197882,0.4615172150718623,0.44682242990383625,0.4314241026810984,0.5341060061748615,0.642889927822057,0,0.4182937101094796,1.0,0.8651702236111939
Cancer_Therapy_Naive,ANT_low,151.6056211829742,0.46962928843579904,0.32519337308579627,0.4372729804532502,0.3469135888802065,0.5596299785461213,0.2627768402432257,0.47615697944226293,0.5246744641477984,0,0.5149495243527633,0.8864462320442313,0.8733508061514239
Cancer_Therapy_Naive,ANT_low,155.63816559386504,0.48532390332349173,0.48685375273469106,0.6118931814129331,0.21913905456202898,0.49486050728074765,0.20516906294478515,0.40490369520829694,0.6585968799976253,1,1.587774731436686,0.5141947405903352,0.7673448673937946
Cancer_Therapy_Naive,ANT_low,154.4228163833031,0.45143634951187867,0.38819694495198787,0.4421713157653649,0.3946183944295967,0.5627702394551921,0.22253119452424164,0.5445816067661836,0.6178823883477502,1,1.7293920306999773,0.5340027318240406,0.6935197867698549
Cancer_Therapy_Naive,ANT_low,141.3470072486515,0.39559963664742814,0.3582507586758603,0.35626324547763755,0.2781683862671599,0.4708978526914706,0.40932846787640725,0.2859458334968305,0.5285463365140043,0,0.25990432884349246,0.9814933745791803,0.7856645367935794
Cancer_Therapy_Naive,ANT_low,126.0801811044386,0.509460183555565,0.32523128699278153,0.39461306488112863,0.22100637953597774,0.43348926289811945,0.6274259842223058,0.22849986924783622,0.6583745286047933,1,1.5309845198432215,0.5322743110541469,0.6482729139731302
Cancer_Therapy_Naive,ANT_low,153.4696029688448,0.42592636478093265,0.49569201772209015,0.3178110921872488,0.24361284392662835,0.44164394521039263,0.2361485290165027,0.38557914080678746,0.5867197078028217,0,0.32009065518011026,0.9150620337205535,0.8553047511540544
Cancer_Therapy_Naive,ANT_low,148.4750032169008,0.37815692870717516,0.517136101801887,0.5330343336014127,0.4026381007845561,0.7044938798031026,0.30749995404427427,0.5683044479518244,0.7024716155710072,1,1.6343749239194536,0.5073597161437726,0.7126936707804374
Cancer_Therapy_Naive,ANT_low,144.3332940703856,0.4037411956158851,0.49477951189653446,0.47171055457830435,0.5061037360932807,0.5225170932226936,0.36666722756592013,0.608310636306013,0.7016352436198434,1,1.7140904989470678,0.4955724462849557,0.6786547573491146
Cancer_Therapy_Naive,ANT_low,157.63945363715467,0.26286278707725164,0.4393949871323334,0.52119727349738,0.3738894516236244,0.30162377905469556,0.17657923375493323,0.46547278054739183,0.550608535503074,0,0.44441613261425833,0.9141419269384036,0.8624001779783896
Cancer_Therapy_Naive,ANT_low,149.55080461845566,0.4035982358239315,0.42318640334965696,0.5291685535694434,0.3911380654645965,0.4479790986545919,0.2921313625934906,0.5354026115850048,0.6423710590354323,1,1.648101086559066,0.42156897262345316,0.6988786850925105
Cancer_Therapy_Naive,ANT_low,136.808049472322,0.48195928678872013,0.3027249745619279,0.38272102971652205,0.4882894938877925,0.5096866032475875,0.47417072182397124,0.452426475223922,0.6541185138294653,1,1.4038924797227033,0.49527183102302064,0.6726183990254994
Cancer_Therapy_Naive,ANT_low,130.68547710903778,0.4505804719925307,0.3803344698631154,0.33497224331919995,0.21555450909164459,0.6845399681250379,0.5616360412994603,0.3795821257296992,0.6100347747354353,1,1.3283697985009493,0.4575110478901533,0.6338140613311362
Cancer_Therapy_Naive,ANT_low,138.71036734866834,0.5568597755683067,0.34529118373228507,0.4153458199822759,0.42201764216002713,0.60286987158899,0.44699475216188084,0.5482773440879369,0.7280395066956826,0,0.5247648050268203,0.8911765129072711,0.8159125779728662
Cancer_Therapy_Naive,ANT_low,173.93012294766785,0.3963322577385866,0.25395903128122327,0.34145150362903154,0.3688410215681178,0.4078282163518085,-0.056144613538112204,0.22779146457694122,0.3796532646724426,0,0.5551147551817514,0.979562850228427,0.9258913589964104
Cancer_Therapy_Naive,ANT_low,157.22776773932773,0.46385818467479845,0.48456347353322926,0.43484611878681223,0.42660574588320677,0.7418355753572451,0.1824604608667467,0.5849032700596363,0.728596220632105,1,1.4962976404311525,0.5075423244696821,0.7553602255214336
Cancer_Therapy_Naive,ANT_low,151.8861234197501,0.4913466158675195,0.344333604288618,0.521888719275122,0.32165160915961843,0.49688396351985226,0.25876966543214136,0.39486529825925587,0.6154955685890694,0,0.5658963876786458,1.0,0.8732848254420713
Cancer_Therapy_Naive,ANT_low,148.18339072814194,0.6308571307458667,0.4956753525948246,0.40486743185557494,0.28820627095735174,0.6246329811074944,0.31166584674082937,0.7155057101281801,0.6679824076285557,1,1.6575736099982028,0.44568141794477173,0.7820495843961821
Cancer_Therapy_Naive,ANT_low,147.52607060052566,0.4330288942005876,0.470539712060801,0.4334995580916965,0.38405089042856055,0.38449915026000975,0.3210561342782049,0.45537733591365237,0.5496919886903257,0,0.31825025059652434,0.9601188034899566,0.8481526555450692
Cancer_Therapy_Naive,ANT_low,161.67195983359096,0.32602315390223785,0.44453743813067353,0.411553894539897,0.5349191323334461,0.26018369047491025,0.11897200237727198,0.464125107294383,0.5322185292779834,1,1.4358387440070721,0.5230915743384172,0.7162288656133997
Cancer_Therapy_Naive,ANT_low,145.0940425809657,0.4963135878019754,0.44903072574105474,0.4922454815193928,0.45609101045414624,0.3591568509631639,0.35579939170049013,0.35286010481053776,0.6586913473316569,0,0.44726995301528166,0.9983049043681756,0.9426286907611303
Cancer_Therapy_Naive,ANT_low,155.76920410684292,0.587915462037161,0.3507748894341034,0.3598995845140539,0.31923072298199084,0.17496665238042938,0.20329708418795828,0.6082183335063254,0.5544877297533389,1,1.5262903201276252,0.5317110876931868,0.7437577054324942
Cancer_Therapy_Naive,ANT_low,146.51572049708406,0.39097061607960404,0.5486280121032532,0.22231983645212108,0.235902796401872,0.7112089327252908,0.33548970718451343,0.5083146831550883,0.6122729320984378,0,0.361548917813922,0.8560019578375155,0.8719070149268595
Cancer_Therapy_Naive,ANT_low,169.40156631835063,0.4956973384745774,0.40345003447624395,0.46237819734378427,0.20179327163022143,0.5214532918886416,0.008549052594990973,0.6317714165038991,0.5218898571713348,0,0.2958656524456116,0.8320805428415319,0.9395273249991021
Cancer_Therapy_Naive,ANT_low,157.42288507578303,0.5305855249706027,0.42415453480949633,0.5089050979177194,0.5016099451850481,0.40753559815519685,0.17967307034595673,0.49776749351405436,0.658685069550076,0,0.37128964121065655,0.9411886400065311,0.9014600029110397
Cancer_Therapy_Naive,ANT_low,162.45556814683624,0.5115358989573138,0.34807389331466887,0.4601736820282682,0.2744917711864172,0.5452624029980121,0.1077775979023394,0.46748349704623837,0.5226362894887492,1,1.5619538179214278,0.4928412826575483,0.7698691790504106
Cancer_Therapy_Naive,ANT_low,144.1559022531176,0.431300267022622,0.3255067791378432,0.36237925540787874,0.33744865870050633,0.5189334036180165,0.36920139638403426,0.42085610340349555,0.5632441083599543,1,1.5183733082367423,0.47223668364590815,0.6486517678734423
Cancer_Therapy_Naive,ANT_low,160.58136112567422,0.35713736176081684,0.4381836807047539,0.31784891116325376,0.5021211126077576,0.5620933395613992,0.13455198391893972,0.4099656284641925,0.5133913650167459,0,0.3957071404627026,0.8702723223381429,0.9000450309839094
Cancer_Therapy_Naive,ANT_low,146.8742257460531,0.41268484067877725,0.41740107967510287,0.4645047778602289,0.20860985445210078,0.6209531401136269,0.3303682036278129,0.49330313046762203,0.5932708317983839,1,1.5936426238181696,0.5118286339615989,0.6409324566738633
Cancer_Therapy_Naive,ANT_low,151.1003482393285,0.46127404084898677,0.33685181072779385,0.4327331057641206,0.5192264509475059,0.4710078846974985,0.26999502515245005,0.260079143116588,0.5941370026857936,1,1.6077211259173974,0.6133965322605944,0.7066784361517361
Cancer_Therapy_Naive,ANT_low,166.35047670619457,0.5017400271682556,0.2849258624979677,0.40867866351075033,0.3446359546107498,0.4120160693899013,0.05213604705436329,0.4686867321620761,0.4719891439223489,1,1.5641909161669054,0.5074332167946738,0.7367113023856711
Cancer_Therapy_Naive,ANT_low,139.5722494324358,0.4500550543199135,0.29840615301379625,0.5840217008694412,0.25514166847612607,0.5827775214371917,0.4346821509652029,0.6018393938490895,0.6802182211422116,1,1.5403449614503515,0.534571499404977,0.6947962419805006
Cancer_Therapy_Naive,ANT_low,152.03247731305402,0.38580828301134806,0.4956906973672886,0.3347879915236801,0.3452649072851087,0.5802332777884466,0.25667889552779977,0.5121386306881206,0.585844156345915,0,0.6128950425498638,0.9089053702400731,0.8672404370880302
Cancer_Therapy_Naive,ANT_low,154.38005258518726,0.4699841690534792,0.3509396948279943,0.5797533319014718,0.2977403218598522,0.5100735808121345,0.2231421059258963,0.527788977492035,0.6537340755170568,1,1.4395941012968514,0.4460451322354403,0.7420793967406707
Cancer_Therapy_Naive,ANT_low,155.2000438080081,0.49740765609685383,0.3728873163459333,0.4228605514383576,0.4140819798905716,0.7177554188680773,0.21142794559988423,0.7369348916250531,0.7068566686489727,0,0.48775393888069773,0.9439476717597413,0.8851467295703143
Cancer_Therapy_Naive,ANT_low,145.49215506906535,0.4541649050773032,0.516027220700725,0.25479865708162125,0.3051867566112222,0.45621778771383475,0.3501120704419236,0.21887142787387984,0.6408610051762943,1,1.5111968319416795,0.4642467988415874,0.6574201531752628
Cancer_Therapy_Naive,ANT_low,170.8626410080808,0.3447431596915507,0.31022795508108686,0.4038717611112773,0.1788357789080957,0.41001420283647316,-0.012323442972582857,0.3600137939184098,0.3796125223019523,0,0.2501488417448414,0.95810631547166,0.917452781473414
Cancer_Therapy_Naive,ANT_low,137.05068114659738,0.40367345687545286,0.3418404139426355,0.5063546468939497,0.3479437465591011,0.5418091427506602,0.4707045550486088,0.350582080781866,0.6515238102092188,0,0.356904765601266,0.9271539453650781,0.8559136112240746
Cancer_Therapy_Naive,ANT_low,164.5888538863247,0.5053038698771221,0.3384986537151446,0.38714504704755265,0.23434549477134609,0.43250621430865016,0.07730208733821858,0.6031503346493012,0.5282242441298257,1,1.3202669507551896,0.5521274862546915,0.7986279155801563
Cancer_Therapy_Naive,ANT_low,162.1506560559164,0.29552839721299734,0.5294454784932832,0.28726993128854444,0.390431988398832,0.5495516524144896,0.1121334849154802,0.5532244771270183,0.5104190366112419,0,0.7530734024739582,0.8559279146727805,0.8371036710940697
Cancer_Therapy_Naive,ANT_low,169.00888789603684,0.23161397798479566,0.5594706800465932,0.40519369213834466,0.2512869667716675,0.416699174416056,0.014158744342330871,0.38019148425342464,0.48247371356572966,1,1.4783729544673063,0.5240963617991753,0.6908903165404539
Cancer_Therapy_Naive,ANT_low,134.11772901292179,0.5557274565129618,0.4601250580321737,0.34285448634974647,0.32119871968279146,0.4599757717068114,0.5126038712439746,0.559396488643362,0.7250595492161617,1,1.7912265882426588,0.4463018646905214,0.6213415683555632
Cancer_Therapy_Naive,ANT_low,141.3116851211029,0.46602737295196917,0.46267077793233924,0.4642632960979166,0.3882587804214336,0.6890840420039165,0.40983306969853006,0.45555537122029033,0.7086843390987789,0,0.48039375576773036,0.894930969239387,0.8646313657130262
Cancer_Therapy_Naive,ANT_low,164.91943059161642,0.47460570022680953,0.35357159977178154,0.489605983446085,0.3487541274965731,0.45944126432523213,0.0725795629769083,0.6629140245881104,0.5829088753146653,1,1.6572622619258663,0.31802570907145733,0.8043421293706589
Cancer_Therapy_Naive,ANT_low,131.2296084536969,0.3230864723735649,0.5557862789523427,0.32493566330267043,0.3950430283001045,0.4201148455982704,0.5538627363757586,0.24930258676421885,0.652404239216527,0,0.3981948685222629,1.0,0.7466988204650987
Cancer_Therapy_Naive,ANT_low,133.93541098959585,0.4863775257119884,0.42141570034869297,0.3564776350395915,0.43802871657177567,0.6170678788706501,0.515208414434345,0.4249146365788775,0.7052718747146117,1,1.5786757173021628,0.5338592668796972,0.6652332669460022
Cancer_Therapy_Naive,ANT_low,145.1169221328851,0.44477238188115276,0.4682488211559792,0.48809782185962436,0.2542066300268694,0.3948958049713306,0.3554725409587844,0.41538321148568025,0.6091583457754381,0,0.545791647074625,0.8865858937019488,0.9077133886221925
Cancer_Therapy_Naive,ANT_low,151.91993788622267,0.27741051799364425,0.3915580048983237,0.34270401495309366,0.3635602459375292,0.4307056769852932,0.2582866016253904,0.46570553856277286,0.47094118190480255,1,1.6332179760824084,0.4548920358116927,0.7284647663401616
Cancer_Therapy_Naive,ANT_low,165.92225073648774,0.5481855072846471,0.37855739301379115,0.32260576777548045,0.037049620249187065,0.5576561120508995,0.058253560907318,0.4882346534176751,0.5296086181369043,1,1.6475265577181686,0.48976787183393045,0.8137597565686104
Cancer_Therapy_Naive,ANT_low,148.14734085069642,0.4342814991256856,0.5330433807676894,0.3139177981383371,0.3947333301682524,0.5938411423873292,0.3121808449900511,0.48916190827285305,0.6895092142189476,1,1.5646557351322032,0.5265353275305931,0.7286258064440975
Cancer_Therapy_Naive,ANT_low,143.91760851935462,0.3843524430528658,0.4431778943790646,0.4516834751662308,0.33991858696251576,0.6220476391081075,0.37260559258064835,0.4919388863441676,0.6571612228484386,1,1.520453823919752,0.40534922614889474,0.6461645898328158
Cancer_Therapy_Naive,ANT_low,153.11389937696427,0.3859809228613304,0.5161100368856306,0.44782419475657176,0.27165502365220284,0.4252778167779515,0.24123000890051044,0.534342989110491,0.6119375850157559,1,1.4229231011554813,0.4825867755147125,0.698041338151154
Cancer_Therapy_Naive,ANT_low,154.69596483294401,0.2386300285110861,0.4204262537396036,0.3584358572658862,0.4015719422296524,0.559600867298612,0.2186290738150855,0.46930669549875387,0.5414683530043086,1,1.627262144024782,0.5966490868106659,0.7196576825931869
Cancer_Therapy_Naive,ANT_low,154.41239822170272,0.4734002939668227,0.3321306770861528,0.42045768565154107,0.48726975771850667,0.45338918004558204,0.22268002540424692,0.5090817996318158,0.5776808191323207,1,1.6734016322469207,0.45795423322976725,0.7286052757650271
Cancer_Therapy_Naive,ANT_low,148.22013792048654,0.4435671486521153,0.35333256536972096,0.5574419145739617,0.32239822524010564,0.4394344366489368,0.31114088685019237,0.42013282115872147,0.5601563925261555,1,1.7226174047592342,0.5232002201898519,0.7399355578009228
Cancer_Therapy_Naive,ANT_low,130.4491388608185,0.40253278809002146,0.40823721939716884,0.33233458587736003,0.275518550975828,0.6203212782292286,0.5650123019883072,0.31585339520213135,0.6919915203364925,1,1.558467091739203,0.6279590786976081,0.6593857065018152
Cancer_Therapy_Naive,ANT_low,140.82384010893668,0.5350636686706505,0.34987998271653387,0.24434316518905955,0.38650252624387116,0.4450445604140414,0.41680228415804743,0.4262928996965949,0.5780423942343743,1,1.4370536461259074,0.5484114700915236,0.5628650611167823
Cancer_Therapy_Naive,ANT_low,164.2027108526746,0.29545268829037385,0.3114030873097848,0.46095680181483334,0.23643933333536393,0.527820459602098,0.08281841639036266,0.44022112146517267,0.3826142708987489,0,0.21539482372998317,0.9532006233572503,0.8543540904856284
Cancer_Therapy_Naive,ANT_low,151.870689379766,0.3662904771269146,0.496113362542962,0.410063895248857,0.3039618629464461,0.5155579469230639,0.2589901517176287,0.4466499890464299,0.5045981390977444,1,1.7103021821216462,0.5258010701532299,0.615837861019643
Cancer_Therapy_Naive,ANT_low,146.77477880892943,0.34349925707156526,0.35641039433411903,0.35609774218664086,0.4922402161650502,0.39292456236614975,0.33178887415815106,0.37578793554586015,0.5547270428061998,0,0.20313743389010247,0.9227777449656962,0.8555082257646905
Cancer_Therapy_Naive,ANT_low,161.18168548373976,0.3949084518205602,0.4110554198233057,0.4786872213619417,0.3762179229812288,0.5966092855356321,0.12597592166086063,0.36457104800807083,0.5019498968507851,0,0.39413966961092267,1.0,0.8990203696274566
Cancer_Therapy_Naive,ANT_low,138.69883367631053,0.42607230227315007,0.4236906871908484,0.4955302630201911,0.18205330360538335,0.5560280893678954,0.4471595189098496,0.4881333714409085,0.6116299366637316,1,1.5434082640237867,0.48117105385867637,0.6790586492089938
Cancer_Therapy_Naive,ANT_low,147.74651866286993,0.4587012171430219,0.3529477499743545,0.22125497821079165,0.19030083527205988,0.3013709388129579,0.31790687624471525,0.3919747209858747,0.4803209532748075,1,1.5131907761953705,0.42394457589794704,0.6634675365196295
Cancer_Therapy_Naive,ANT_low,151.37758405174037,0.3887723892205394,0.5160639573046992,0.36126618816016604,0.3862085692646775,0.5277421111237344,0.26603451354656615,0.5784721920889548,0.6423453482487704,0,0.5295367450831843,0.8851827695562648,0.877153050640179
Cancer_Therapy_Naive,ANT_low,145.5862249670537,0.34103798383605954,0.31062865910363097,0.6285764608077169,0.45623905759176875,0.4227026565833379,0.3487682147563756,0.4052859716889535,0.5679558747344161,0,0.4266192303726183,0.8966787151763201,0.8770711998840479
Cancer_Therapy_Naive,ANT_low,151.00762822901598,0.5717406254793399,0.4209300210864617,0.47250644242183715,0.208237854137385,0.6097075306412628,0.27131959672834316,0.3828430414854491,0.6662553307277247,1,1.2531926763022003,0.5015584010138601,0.6564293243446412
Cancer_Therapy_Naive,ANT_low,148.12306068578235,0.6370476172609711,0.4196894165101267,0.48084932744674347,0.41497126074965085,0.3554600163219242,0.3125277044888236,0.5408775481912701,0.6761473487730726,1,1.5838693920107771,0.48616091832967995,0.6390272236336937
Cancer_Therapy_Naive,ANT_low,136.00656952214126,0.43289580046938225,0.3956596317708682,0.5255604850768331,0.5030343507489718,0.46435230313704556,0.48562043539798194,0.4127452008506962,0.6796816040702252,0,0.17411810243905262,0.9911194163050661,0.811505466221697
Cancer_Therapy_Naive,ANT_low,151.81477881879056,0.35188976696812196,0.2962469909382414,0.42153619426797534,0.5587858987958638,0.5362024550988466,0.25978887401727774,0.48738556124209426,0.5600511169631944,0,0.5133990059098275,0.9751278468313592,0.9408179793856739
Cancer_Therapy_Naive,ANT_low,136.71648208487133,0.5527908717938065,0.46966540414907715,0.4917015744082458,0.4031222759859876,0.5054340294141875,0.475478827358981,0.3079428137014035,0.7388254249537953,1,1.4747535761810946,0.5262198745357024,0.7258111353370436
Cancer_Therapy_Naive,ANT_low,151.6561512509672,0.28979186043043814,0.45948085362676777,0.4846255839453482,0.42068025945524745,0.5762958256713971,0.2620549821290398,0.44232800436402525,0.5797496953152864,1,1.312555892833573,0.5050869769296871,0.7281256100593919
Cancer_Therapy_Naive,ANT_low,163.7413582415011,0.3898704007765655,0.3459545177127027,0.46851373470774826,0.15668155723718558,0.34815780139907104,0.08940916797855566,0.5042442556174962,0.3654683982110552,1,1.449440583817575,0.4632773548820326,0.7234537547644984
Cancer_Therapy_Naive,ANT_low,147.18976802723947,0.35734946537883283,0.45659897657642895,0.39101892264443355,0.5799752547995989,0.6651914336867378,0.3258604567537219,0.39516537558336007,0.7058664348172269,1,1.4901919449954317,0.3999239316125145,0.7272564877676102
Cancer_Therapy_Naive,ANT_low,138.28516870029014,0.315641800459456,0.4299926149040621,0.4354853030129633,0.31245097869038785,0.5525144658788271,0.45306901856728365,0.36923610594013634,0.6235577902971221,0,0.5856903958080564,0.9378073846283999,0.7978284361305109
Cancer_Therapy_Naive,ANT_low,148.7301218679502,0.39479781903704075,0.29755102837111136,0.36704745921238996,0.2766528841574959,0.6359718213000896,0.3038554018864257,0.3320933513075858,0.5588999047578738,1,1.510762726766815,0.5745607551339645,0.678647447848345
Cancer_Therapy_Naive,ANT_low,141.6802889192147,0.34222451287434313,0.33168568683429145,0.4211532874109845,0.3444793865560375,0.5874240169233241,0.40456730115407585,0.287406986634762,0.6210721725263589,1,1.5292751303727623,0.5277109979657132,0.5987016655344801
Cancer_Therapy_Naive,ANT_low,155.9450900263147,0.42113890177337887,0.49106251559116637,0.31483581971106595,0.5211673414185432,0.49883898855449565,0.20078442819550446,0.4673887599000006,0.5713158561030699,1,1.7304656665383804,0.4734571089486411,0.7206377124836018
Cancer_Therapy_Naive,ANT_low,148.52011252477146,0.42244594509052175,0.42475329481136403,0.3488438407854343,0.5908046047543548,0.3715801789088839,0.30685553536040766,0.38389030965235177,0.5939620163453556,1,1.5330989160461266,0.5375480679548094,0.6733168246703061
Cancer_Therapy_Naive,ANT_low,167.09763251664575,0.3640801448830219,0.3548557643351499,0.3945919162267563,0.38254086794758446,0.4436446818751299,0.04146239261934649,0.5419036488384166,0.36810639021829544,0,0.550177985050795,0.9282066958696188,0.9163470276580719
Cancer_Therapy_Naive,ANT_low,161.6298959567734,0.38665379790655174,0.33132192870618865,0.33506651117129316,0.4698084172603655,0.6589563332862577,0.1195729149032372,0.39914497903018153,0.6538096234680344,0,0.49781225347655045,1.0,0.8052138965753103
Cancer_Therapy_Naive,ANT_low,148.46919495518597,0.39922359288866605,0.35876849615076634,0.3745484456329341,0.37432040486855034,0.6385437781656382,0.307582929211629,0.3387721777032588,0.5736698993477005,1,1.3558856788502536,0.5883743900759335,0.7104233427847277
Cancer_Therapy_Naive,ANT_low,157.1560906797309,0.49288614550074844,0.36444163760978365,0.40524666209200355,0.2662204526981816,0.438040001989631,0.18348441886098701,0.6718648721016752,0.5869821047197599,0,0.6722788205044227,0.9632782987395104,0.783233250282935
Cancer_Therapy_Naive,ANT_low,146.06763590837156,0.4066413539042233,0.3323229573896599,0.45620361101979395,0.5176743670788291,0.2181695713797821,0.34189091559469204,0.4982976222875196,0.5015669540633295,1,1.3704512270497775,0.5511392579797992,0.741715772108737
Cancer_Therapy_Naive,ANT_low,150.33956885165168,0.49422315667074873,0.2606588710093358,0.5054331571667618,0.3077872519643611,0.4787310265694881,0.28086330211926175,0.27238147360721804,0.6145698989285354,1,1.5694099711924139,0.4811919376460708,0.7382330132184189
Cancer_Therapy_Naive,ANT_low,146.38565803649686,0.47272316851991897,0.49120106291206284,0.3782594065759703,0.5235530773371883,0.47122971118708834,0.3373477423357591,0.4293671231868181,0.7512150491596561,1,1.3972133883872506,0.5343234505393527,0.6753408207961844
Cancer_Therapy_Naive,ANT_low,157.66455959849708,0.47143776272106674,0.4776506938089155,0.5401594155541761,0.4998541329769084,0.4750227387959617,0.17622057716432746,0.6033682066408023,0.6748631872376961,1,1.6901682090715218,0.5075333232548543,0.7455282119224178
Cancer_Therapy_Naive,ANT_low,164.32988276709577,0.5449061373311376,0.29813956385545126,0.5044749970762944,0.43140362639572083,0.5528539201831402,0.08100167475577474,0.6114429812510956,0.5528951612808165,0,0.6806393780402026,0.9617325090927049,0.8692054959387513
Cancer_Therapy_Naive,ANT_low,157.98648207191144,0.3192548208228681,0.4109049036450934,0.46536844487495477,0.5528974756254353,0.5876212579321664,0.17162168468697944,0.325996638079328,0.575615696330828,1,1.4997584370095893,0.5491888344694003,0.7322658577018527
Cancer_Therapy_Naive,ANT_low,159.21936601285356,0.37741352043235976,0.32782094378281873,0.43382842163669566,0.5932346033185738,0.5990299547099525,0.15400905695923492,0.597960738886438,0.46917265936248415,0,0.4334648379032185,0.9503327675477193,0.9216832935047562
Cancer_Therapy_Naive,ANT_low,159.2303343723573,0.5786968920269612,0.3790746221418772,0.4487208757681687,0.35247566370356886,0.5445709140135367,0.15385236610918135,0.6667749733752382,0.634026646242037,1,1.6726226610114885,0.6297093227689181,0.6120549397209744
Cancer_Therapy_Naive,ANT_low,155.5125592233471,0.3968415149469659,0.3724186736101075,0.5268346035599744,0.28912058815835684,0.3199229298077364,0.20696343966647004,0.5009817727970659,0.5592514672644269,1,1.516064404247299,0.5071412863963515,0.706785574997467
Cancer_Therapy_Naive,ATPsyn_low,149.77355869863626,0.41928642712919667,0.48022478015641124,0.3554197224719952,0.7791215290882293,0.10028563323708953,0.2889491614480534,0.3742604774394649,0.6912399359189172,1,1.5608423636482893,0.5228477418693087,0.7187235146972689
Cancer_Therapy_Naive,ATPsyn_low,148.03706382254234,0.48903451966434386,0.5348696121777219,0.4195966383260888,0.6742774673912562,0.45470591445535147,0.31375623110653805,0.5285380688288382,0.7726604506725903,1,1.7076069092657207,0.5716885102796345,0.6612645714157335
Cancer_Therapy_Naive,ATPsyn_low,164.57101826227404,0.3809537228982685,0.37364471162201324,0.5311011280888221,0.6340293425700544,0.22699892412200337,0.07755688196751374,0.41255120480349894,0.49305524003369183,1,1.5923638373624507,0.487966743050977,0.7218641300230109
Cancer_Therapy_Naive,ATPsyn_low,138.76098875077116,0.4376076475481084,0.2908773468128549,0.4585054074482439,0.5543423036653078,0.23972427100935825,0.4462715892746977,0.3231622634704225,0.5844013408670244,1,1.3016173321274436,0.48228878517258594,0.6946087369537998
Cancer_Therapy_Naive,ATPsyn_low,143.78840756554771,0.3476471690184521,0.4286587675211562,0.3503926566046486,0.7107611811046768,0.30557842523263656,0.3744513204921755,0.42070617805608634,0.6703194858222169,1,1.3922683282985733,0.5033517143579695,0.744088790991268
Cancer_Therapy_Naive,ATPsyn_low,130.84130973691552,0.5294875409294583,0.5507048824947842,0.4783535499938811,0.5375777560632546,0.3425076797004073,0.5594098609012068,0.5509816607260589,0.7997573891798333,0,0.486126121883574,0.9488869352116394,0.7833201603824047
Cancer_Therapy_Naive,ATPsyn_low,165.10286651273145,0.34496274833527957,0.3618419312036753,0.3851713645009656,0.6993639294330103,0.4761104291291467,0.06995904981812211,0.33094904899123245,0.4875325180316374,1,1.7288169696621134,0.4596995816397922,0.7726450583856048
Cancer_Therapy_Naive,ATPsyn_low,147.537098573912,0.3907518500164806,0.4549477581650976,0.5001367204668157,0.5327488723394364,0.11399318505943037,0.32089859180125707,0.4408404044088114,0.5728510038846332,0,0.36725079655979476,0.9973972004094993,0.8301429817734873
Cancer_Therapy_Naive,ATPsyn_low,145.61591111963293,0.39165356287907294,0.45565966339781144,0.6474309376495745,0.5555492298124328,0.36259522089259466,0.34834412686238675,0.4330261627584506,0.7339190852832337,1,1.5427506977253163,0.49624486516346733,0.6251662981435026
